0,-4.999999999999999,"[[-0.90618091]
 [ 0.41410236]]",1.9700000000000002,0.10944444444444446,0.21888888888888886,0.5000000000000001

1,-5.911083558428906,"[[-0.89470869]
 [ 0.31431853]]",2.052,0.09327272727272727,0.2281111111111111,0.4088916441571093

2,-6.247666459240822,"[[ 0.51246785]
 [-0.50926608]]",1.6079999999999999,0.10049999999999999,0.2678333333333333,0.37523335407591785

3,-5.002724795640327,"[[0.52213452]
 [0.20541677]]",1.834,0.114625,0.229375,0.49972752043596735

4,-6.111111111111112,"[[-0.37927352]
 [-0.02047816]]",1.462,0.08122222222222222,0.20885714285714285,0.3888888888888889

5,-7.0,"[[-0.33553833]
 [-0.85891924]]",1.75,0.0875,0.2916666666666667,0.3

6,-6.2517233455882355,"[[-0.86182601]
 [-0.82041635]]",2.175,0.090625,0.24177777777777779,0.37482766544117646

7,-5.6222133757961785,"[[-0.9866469]
 [ 0.4166319]]",1.571,0.0981875,0.22428571428571428,0.43777866242038216

8,-6.498185588387767,"[[-0.61121889]
 [-0.7338089 ]]",1.9299999999999997,0.09649999999999999,0.27557142857142863,0.3501814411612233

9,-6.501898047722343,"[[ 0.71656089]
 [-0.57088265]]",1.8429999999999997,0.09214999999999998,0.2634285714285714,0.3498101952277657

10,-6.425463135645904,"[[ 0.31802023]
 [-0.1241925 ]]",1.15,0.08214285714285714,0.2298,0.35745368643540965

11,-6.253607503607503,"[[-0.91929674]
 [ 0.67782678]]",2.077,0.08654166666666667,0.23099999999999998,0.37463924963924966

12,-6.666666666666668,"[[ 0.37750417]
 [-0.86997832]]",1.233,0.0685,0.20550000000000002,0.3333333333333333

13,-6.25,"[[ 0.61050928]
 [-0.60758372]]",1.6720000000000004,0.10450000000000002,0.2786666666666667,0.37500000000000006

14,-6.25,"[[-0.6884561 ]
 [ 0.81305128]]",1.8449999999999998,0.11531249999999998,0.3075,0.37499999999999994

15,-7.5,"[[-0.11326783]
 [ 0.55130844]]",0.361,0.045125,0.1805,0.25

16,-5.5,"[[0.73528152]
 [0.23764819]]",2.056,0.1028,0.22844444444444445,0.45

17,-5.625,"[[0.40794094]
 [0.1111973 ]]",1.621,0.1013125,0.23157142857142857,0.4375

18,-5.909090909090908,"[[-0.90237599]
 [-0.39440419]]",2.218,0.10081818181818182,0.24644444444444444,0.4090909090909091

19,-6.1086866167913545,"[[0.41816531]
 [0.40160086]]",1.605,0.08916666666666667,0.22914285714285715,0.3891313383208645

20,-7.0,"[[-0.27355657]
 [-0.93960824]]",1.606,0.08030000000000001,0.26766666666666666,0.30000000000000004

21,-5.625,"[[-0.48920829]
 [ 0.9176097 ]]",1.586,0.099125,0.2265714285714286,0.4375

22,-5.907166680920209,"[[0.89250608]
 [0.08436187]]",2.127,0.09668181818181817,0.23622222222222225,0.40928333190797905

23,-6.923076923076923,"[[-0.78052718]
 [-0.87997708]]",2.055,0.07903846153846154,0.256875,0.3076923076923077

24,-6.247442019099592,"[[-0.45882907]
 [ 0.63138137]]",1.4669999999999999,0.09168749999999999,0.24433333333333332,0.3752557980900409

25,-6.818181818181818,"[[-0.5333333 ]
 [-0.45254715]]",1.788,0.08127272727272727,0.25542857142857145,0.3181818181818182

26,-7.083333333333332,"[[0.4913353 ]
 [0.67252877]]",1.8560000000000003,0.07733333333333335,0.2651428571428572,0.2916666666666667

27,-7.491554054054054,"[[ 0.04605845]
 [-0.53470992]]",0.297,0.037125,0.14800000000000002,0.25084459459459457

28,-7.142857142857142,"[[ 0.234831  ]
 [-0.64007366]]",0.8840000000000001,0.06314285714285715,0.22099999999999997,0.2857142857142858

29,-7.081766075586602,"[[0.38705444]
 [0.98077144]]",1.8619999999999999,0.07758333333333332,0.26585714285714285,0.29182339244133976

30,-7.5,"[[ 0.02097447]
 [-0.65232951]]",0.306,0.03825,0.153,0.25

31,-8.005128205128205,"[[-0.113764  ]
 [ 0.68912389]]",0.389,0.038900000000000004,0.195,0.1994871794871795

32,-6.428571428571428,"[[-0.22295436]
 [-0.11003884]]",1.125,0.08035714285714286,0.225,0.35714285714285715

33,-5.711424756818615,"[[-0.48532942]
 [ 0.67089375]]",1.499,0.10707142857142858,0.2496666666666667,0.42885752431813845

34,-5.502234359483614,"[[-0.77432218]
 [ 0.19509893]]",2.0130000000000003,0.10065000000000002,0.2237777777777778,0.44977656405163857

35,-7.334736842105263,"[[ 0.69167285]
 [-0.09172678]]",1.8990000000000005,0.06330000000000001,0.2375,0.2665263157894737

36,-7.5,"[[-0.04377815]
 [ 0.16042207]]",0.176,0.044,0.176,0.25

37,-6.361561997614479,"[[0.61654442]
 [0.19808668]]",1.754,0.07972727272727273,0.219125,0.3638438002385521

38,-6.425582785415422,"[[0.22825895]
 [0.00309383]]",1.1959999999999997,0.08542857142857141,0.23899999999999996,0.3574417214584578

39,-5.502280790674099,"[[-0.62046192]
 [-0.08977108]]",1.9720000000000004,0.09860000000000002,0.21922222222222223,0.44977192093259005

40,-6.25,"[[0.95848231]
 [0.34531084]]",2.2030000000000003,0.09179166666666667,0.24477777777777782,0.37499999999999994

41,-7.270958613371064,"[[0.20671937]
 [0.99308127]]",1.543,0.07013636363636364,0.257,0.27290413866289354

42,-7.8125,"[[-0.62100715]
 [-0.8264847 ]]",1.707,0.05334375,0.24385714285714286,0.21875

43,-6.666666666666665,"[[ 0.19259507]
 [-0.51381108]]",0.8260000000000001,0.06883333333333334,0.2065,0.3333333333333334

44,-5.911050156739812,"[[-0.8514654 ]
 [ 0.07133238]]",2.087,0.09486363636363637,0.232,0.40889498432601884

45,-5.829111786558595,"[[-0.18884195]
 [ 0.06901065]]",0.988,0.08233333333333333,0.1974,0.4170888213441405

46,-6.668320105820104,"[[-0.90400044]
 [ 0.75819898]]",2.015,0.08395833333333334,0.252,0.3331679894179895

47,-6.428571428571428,"[[0.3046529 ]
 [0.04892038]]",1.063,0.07592857142857143,0.21259999999999998,0.35714285714285715

48,-6.248143564356436,"[[-0.94909418]
 [-0.1483017 ]]",2.021,0.08420833333333333,0.2244444444444445,0.3751856435643563

49,-6.108748481166463,"[[-0.55052357]
 [ 0.19907222]]",1.647,0.0915,0.23514285714285713,0.3891251518833536

50,-6.666666666666668,"[[0.6442636 ]
 [0.59090385]]",2.008,0.08366666666666667,0.251,0.3333333333333333

51,-6.924699772801039,"[[-0.81608335]
 [ 0.31517606]]",1.895,0.07288461538461538,0.237,0.30753002271989616

52,-6.666666666666666,"[[ 0.84314332]
 [-0.77307379]]",1.9749999999999999,0.08229166666666667,0.24687499999999998,0.33333333333333337

53,-7.142857142857142,"[[ 0.27042082]
 [-0.88532479]]",0.771,0.05507142857142857,0.19274999999999998,0.28571428571428575

54,-7.492492492492493,"[[ 0.08924666]
 [-0.47072345]]",0.33399999999999996,0.041749999999999995,0.16649999999999998,0.25075075075075076

55,-6.004643064422519,"[[-0.56943141]
 [ 0.11434535]]",1.721,0.08605,0.21537499999999998,0.39953569355774815

56,-6.995016611295681,"[[ 0.14705894]
 [-0.35676235]]",0.603,0.0603,0.20066666666666666,0.3004983388704319

57,-6.5022464698331195,"[[-0.4514227]
 [ 0.3147815]]",1.557,0.07785,0.2225714285714286,0.34977535301668805

58,-7.0014381591562795,"[[0.92477756]
 [0.22786177]]",2.085,0.06949999999999999,0.23177777777777775,0.29985618408437203

59,-6.365598783299808,"[[-0.59741598]
 [-0.14343884]]",1.852,0.08418181818181819,0.231625,0.36344012167001916

60,-6.819998961632314,"[[-0.59115858]
 [ 0.37768626]]",1.75,0.07954545454545454,0.2501428571428571,0.31800010383676863

61,-7.271104861824671,"[[ 0.61351515]
 [-0.78995975]]",1.682,0.07645454545454546,0.2801666666666667,0.27288951381753285

62,-6.666666666666666,"[[ 0.7946148 ]
 [-0.41167703]]",1.326,0.07366666666666667,0.221,0.33333333333333337

63,-7.7256845181373475,"[[0.28156779]
 [0.42440846]]",1.432,0.06509090909090909,0.2862,0.22743154818626515

64,-6.816259269431475,"[[-0.57855469]
 [-0.05343872]]",1.656,0.07527272727272727,0.23642857142857143,0.3183740730568525

65,-7.916666666666668,"[[0.22524147]
 [0.67820888]]",1.441,0.06004166666666667,0.2882,0.20833333333333331

66,-7.775555555555556,"[[0.09237203]
 [0.49906128]]",1.001,0.055611111111111104,0.25,0.22244444444444442

67,-7.5,"[[-0.49281973]
 [ 0.04015304]]",1.5500000000000003,0.05535714285714287,0.22142857142857145,0.25000000000000006

68,-6.921397379912664,"[[0.57735819]
 [0.19658335]]",1.833,0.0705,0.229,0.30786026200873357

69,-7.306288601909041,"[[-0.57763399]
 [-0.87717016]]",1.9189999999999998,0.0738076923076923,0.274,0.26937113980909594

70,-7.190392030848329,"[[ 0.8379238 ]
 [-0.29860402]]",1.943,0.06071875,0.21611111111111111,0.2809607969151671

71,-7.085088247091857,"[[6.00554232e-01]
 [3.80688013e-04]]",1.661,0.06920833333333333,0.2374285714285714,0.2914911752908143

72,-7.811379928315412,"[[0.64881216]
 [0.86501821]]",1.9539999999999997,0.06106249999999999,0.27899999999999997,0.21886200716845877

73,-6.7857142857142865,"[[0.98866003]
 [0.61531552]]",2.189,0.07817857142857143,0.24322222222222223,0.32142857142857145

74,-7.142857142857143,"[[-0.21353678]
 [ 0.49468316]]",0.861,0.0615,0.21525,0.2857142857142857

75,-7.145365608930138,"[[-0.26303092]
 [ 0.35143622]]",1.1380000000000001,0.0812857142857143,0.28475,0.2854634391069861

