0,[0.54512421 0.81129831 0.20161465 0.06313624],11.636241824548076,0.1864613488404731,62,0.33729114973895213
1,[0.02924423 0.40677895 0.60780855 0.68135485],11.73195487204326,0.19011469624684618,61,0.335890133854835
2,[0.64253186 0.43973157 0.62697856 0.02620755],9.239102884156113,0.21344230201361938,43,0.2730928953147477
3,[0.33719114 0.85827349 0.34721028 0.1706276 ],11.182895736613037,0.18115953089715922,61,0.3334031384822723
4,[0.49730071 0.81967944 0.28086482 0.04396098],12.70521332685123,0.2632773293876684,48,0.34864434009212053
5,[0.71780381 0.07013736 0.06695436 0.68946034],9.706798726712432,0.28755871787506676,34,0.31354927774805447
6,[0.60275151 0.55490527 0.17499687 0.54602825],11.729142410408311,0.29595546941444006,39,0.3362150998050993
7,[0.08190537 0.49005415 0.71439162 0.49273021],11.439952218886873,0.28935040024435615,39,0.3394001015603052
8,[0.68313319 0.24277153 0.52018179 0.45144428],3.2552249678442897,0.1527754703908702,22,0.168232150288456
9,[0.20173093 0.67049458 0.4701202  0.53733475],11.649927761276011,0.3022928252070369,38,0.3358476090418609
10,[0.61369162 0.02727648 0.72498872 0.3114963 ],10.470019666545157,0.3376967649157287,31,0.32471226179826335
11,[0.30214214 0.63484011 0.64509226 0.29923925],11.55250644483987,0.3467183213786552,33,0.33380621104769886
12,[0.41970889 0.02344817 0.90004702 0.11493473],9.685548809872945,0.3097449488452944,31,0.27961430889462746
13,[0.27209543 0.20429941 0.18049459 0.92284751],13.209781716301666,0.36296010923253047,35,0.3488509061800476
14,[0.52240838 0.62606778 0.26352098 0.51544671],11.343703567769966,0.36016786615719687,31,0.3359932785430695
15,[0.43626308 0.53942416 0.62448854 0.35876199],11.732074355190024,0.3618998663875367,32,0.3383787027985735
16,[0.07672811 0.580796   0.61206795 0.53118888],13.587193257889371,0.3736427971997311,36,0.3517823545603343
17,[0.12689819 0.87128097 0.46800988 0.07571703],13.668654426405427,0.3673169907035737,37,0.3558264614869612
18,[0.61555809 0.54778662 0.46506034 0.32363085],9.99138798558749,0.33818532374615845,29,0.3248612010766438
19,[0.81305629 0.06885397 0.02847136 0.57739759],9.706999965427556,0.3750710027741644,26,0.3228593724068639
20,[0.62746002 0.23742412 0.66335141 0.33149451],4.346956059462532,0.09951044939294877,44,0.09943413226760482
0,[0.56101386 0.33361978 0.4335376  0.62129417],11.059411873691424,0.21966914812461255,49,0.40237647494765694
1,[0.8571614  0.17979642 0.13440032 0.46355597],8.669206583788629,0.20761872910925985,42,0.3102064851903843
2,[0.581577   0.16534137 0.0082374  0.79646882],6.484723844143033,0.10765577614126963,61,0.1191738080442083
3,[0.67893023 0.0332717  0.67308966 0.29137097],9.447785355537256,0.1884020793846466,50,0.3114840733563429
4,[0.5881664  0.23578709 0.77109553 0.06226086],3.887990729121304,0.16815139487266442,22,0.2076470419820262
5,[0.01917598 0.50676663 0.51229845 0.69308741],12.295323727689139,0.22038703484000682,55,0.343576193386173
6,[0.21211875 0.94752304 0.03213748 0.23700824],13.260035764878499,0.23891938665286588,55,0.3539269195558522
7,[0.4665042  0.48254925 0.7218086  0.16885614],11.403782546280418,0.29745700977293604,38,0.3398030988047643
8,[0.59001182 0.03886312 0.56526571 0.57519595],8.653364915341651,0.26289911496168056,33,0.3085417073578802
9,[0.47924899 0.58222825 0.36030791 0.54909824],12.372325963206896,0.2978422956001088,41,0.3460608816529326
10,[0.20407766 0.40004643 0.56535877 0.69187038],8.302632466197046,0.25021365281224656,32,0.3171123385501336
11,[0.74604729 0.15307157 0.4709707  0.44516193],8.517990930628,0.3066675947625452,28,0.30465618931869615
12,[0.73457697 0.47342879 0.00901613 0.48598411],9.802863083444523,0.32955703532057273,29,0.3136675145836126
13,[0.24647307 0.65108668 0.06403596 0.71500808],12.03946140559773,0.3608176206791225,33,0.3464834544113957
14,[0.16240695 0.97839341 0.03288836 0.12364738],11.6898689760415,0.322013523133642,36,0.3388343930722276
15,[0.55256804 0.66016748 0.48379289 0.1574544 ],9.031855051072508,0.2685131368992698,33,0.3039819077873021
16,[0.45355381 0.57703696 0.09364501 0.67271681],11.651478425314492,0.38310971872992877,30,0.33369188323819526
17,[0.54356938 0.01266408 0.56609447 0.6196039 ],5.973061286844987,0.24754691134317802,24,0.2825866691233603
18,[0.59191981 0.50230675 0.62401238 0.08903605],7.964077875998734,0.183152391415651,42,0.31040785739491245
19,[0.21099062 0.55184453 0.44607607 0.6722847 ],13.553713040114827,0.40659839716742247,33,0.359393766883839
